Date,Open,High,Low,Adj Close,Volume,Stock Name
16-09-2021,954.5,964.799988,950.200012,954,3574908,CIPLA
17-09-2021,960,962.5,948.049988,954.049988,2006356,CIPLA
20-09-2021,953,953,929.799988,938.099976,2308294,CIPLA
21-09-2021,935,959,933,956.099976,2438464,CIPLA
22-09-2021,952.25,974.25,951.650024,963.5,2267730,CIPLA
23-09-2021,965.450012,970,959.5,968.099976,1297533,CIPLA
24-09-2021,969.599976,983.400024,960.450012,967.650024,1803409,CIPLA
27-09-2021,965,970.049988,952.299988,962.700012,1217035,CIPLA
28-09-2021,960.5,977,950.799988,971,1542732,CIPLA
29-09-2021,970.5,1005,965.150024,987.599976,4052980,CIPLA
30-09-2021,988,999.75,976.349976,983.549988,2312926,CIPLA
01-10-2021,980,991.900024,973.099976,986.200012,1948517,CIPLA
04-10-2021,986,996.950012,954.900024,957.5,4097873,CIPLA
05-10-2021,961.799988,961.900024,928.450012,934.549988,4986700,CIPLA
06-10-2021,935.549988,938.549988,911.150024,913.450012,2615582,CIPLA
07-10-2021,920,922.25,898,916.049988,7008049,CIPLA
08-10-2021,923,929.450012,911.650024,917.099976,2075219,CIPLA
11-10-2021,922.799988,923.150024,910,913.75,1449593,CIPLA
12-10-2021,913.5,924.700012,907.849976,915.950012,1164581,CIPLA
13-10-2021,921.650024,924.450012,912.049988,913.5,1821818,CIPLA
14-10-2021,917.450012,920.5,909.900024,911.349976,913675,CIPLA
18-10-2021,911.349976,915.900024,899.5,903.75,1913667,CIPLA
19-10-2021,906,917.299988,903.25,906.200012,1360282,CIPLA
20-10-2021,905,912.700012,900,905.900024,1941581,CIPLA
21-10-2021,914.450012,917.900024,901.599976,911.549988,2723509,CIPLA
22-10-2021,911.549988,915,889.349976,896.349976,1360319,CIPLA
25-10-2021,895.900024,913,890,901.849976,1901039,CIPLA
26-10-2021,908.900024,914.150024,900,907.5,1405411,CIPLA
27-10-2021,916.950012,926.900024,902.450012,922.5,5111161,CIPLA
28-10-2021,922.400024,928.549988,886.299988,891.75,2224983,CIPLA
29-10-2021,893,917,885.25,905.049988,2783659,CIPLA
01-11-2021,917,918.549988,902.200012,909.25,986133,CIPLA
02-11-2021,910,912.849976,900.5,903.400024,1038025,CIPLA
03-11-2021,909.549988,914.700012,903.700012,912.650024,1275433,CIPLA
04-11-2021,912.650024,914.25,908.849976,910.700012,96347,CIPLA
08-11-2021,917.950012,917.950012,898.700012,913.700012,860650,CIPLA
09-11-2021,913,925,909.650024,914.150024,843911,CIPLA
10-11-2021,910,924.5,910,912.450012,1597922,CIPLA
11-11-2021,912.450012,912.450012,896,904.900024,1180372,CIPLA
12-11-2021,910.799988,917,905,915.950012,936613,CIPLA
15-11-2021,915,939.849976,910.099976,938.150024,2615304,CIPLA
16-11-2021,943.150024,943.900024,919,921.75,1925000,CIPLA
17-11-2021,921.75,921.75,901,905.349976,1996857,CIPLA
18-11-2021,905.299988,907,891,892.299988,1009418,CIPLA
22-11-2021,893,909,883,895.400024,1443344,CIPLA
23-11-2021,891.700012,918.549988,890,910.599976,1820473,CIPLA
24-11-2021,911,915.400024,891.349976,893.450012,1392190,CIPLA
25-11-2021,894,902.450012,884,899.950012,1325422,CIPLA
26-11-2021,892,976.049988,890.650024,966.700012,14458893,CIPLA
29-11-2021,974,998,956,965,8303735,CIPLA
30-11-2021,965,984,958.599976,971.299988,4771579,CIPLA
01-12-2021,980.75,986.700012,921.849976,928.150024,3879683,CIPLA
02-12-2019,40.310001,40.549999,40.080002,39.960148,143800,DR.REDDY
03-12-2019,39.93,40.200001,39.860001,39.554611,345300,DR.REDDY
04-12-2019,40.099998,40.310001,39.880001,39.762325,356800,DR.REDDY
05-12-2019,40.380001,40.380001,39.93,39.663414,128600,DR.REDDY
06-12-2019,40.389999,40.439999,40.07,39.979927,141900,DR.REDDY
09-12-2019,40.599998,40.82,40.490002,40.059059,108000,DR.REDDY
10-12-2019,40.740002,41.169998,40.529999,40.632748,166600,DR.REDDY
11-12-2019,41.049999,41.060001,40.779999,40.454708,127200,DR.REDDY
12-12-2019,40.939999,41.259998,40.389999,40.810783,212400,DR.REDDY
13-12-2019,40.279999,40.619999,40.169998,40.009602,202400,DR.REDDY
16-12-2019,40.16,40.59,40.049999,39.792,223400,DR.REDDY
17-12-2019,40.099998,40.610001,39.860001,40.039276,322800,DR.REDDY
18-12-2019,40.77,41.240002,40.599998,40.207428,219500,DR.REDDY
19-12-2019,40.650002,40.720001,40.41,40.138187,122700,DR.REDDY
20-12-2019,40.490002,40.860001,40.439999,40.197536,319600,DR.REDDY
23-12-2019,41,41.060001,40.610001,40.345901,73300,DR.REDDY
24-12-2019,40.720001,41.23,40.66,40.603069,55100,DR.REDDY
